UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,SEC.NO.OF.ACCTS,SEC.ACTIVE.ACCTS,SEC.OVERDUE.ACCTS,SEC.CURRENT.BALANCE,SEC.SANCTIONED.AMOUNT,SEC.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
533395,43210,68630,64.11,34,15142,86,1043,06/06/1971,Self employed,24/09/2018,6,864,1,1,0,0,0,0,300,M-Very High Risk,11,8,2,1215548,1369093,1369093,0,0,0,0,0,0,27262,0,2,0,1yrs 4mon,3yrs 8mon,0,0
596325,48349,66283,73.93,34,15142,86,990,12/10/1979,Self employed,21/10/2018,6,864,1,1,0,0,0,0,733,D-Very Low Risk,4,3,0,0,31348,31348,0,0,0,0,0,0,0,0,0,0,0yrs 10mon,1yrs 7mon,0,0
621251,36439,69989,52.87,34,15142,86,1047,04/05/1996,Self employed,25/10/2018,6,864,1,1,0,0,0,0,726,D-Very Low Risk,24,4,0,39452,113880,113880,0,0,0,0,0,0,4581,0,3,0,0yrs 2mon,1yrs 1mon,0,0
582248,76079,103767,74.2,34,15142,86,1045,21/10/1978,Salaried,16/10/2018,6,864,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,1,53935,44000,44000,0,0,0,0,0,0,0,0,1,1,0yrs 1mon,0yrs 1mon,0,0
580299,55013,66283,84.49,34,15142,86,985,08/02/1975,Salaried,15/10/2018,6,864,1,1,0,0,0,0,738,C-Very Low Risk,3,3,0,6994,31925,31925,0,0,0,0,0,0,0,0,1,0,0yrs 9mon,1yrs 0mon,0,0
428548,53578,61865,88.9,34,15142,86,1045,16/12/1991,Salaried,08/08/2018,6,864,1,1,0,0,0,0,774,B-Very Low Risk,2,1,0,7964,46100,46100,0,0,0,0,0,0,2815,0,0,0,1yrs 7mon,2yrs 8mon,0,0
600792,47349,65162,73.66,34,15142,86,1030,01/01/1988,Salaried,22/10/2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
580016,59235,70927,85,34,15142,86,1043,16/09/1982,Self employed,15/10/2018,6,864,1,1,0,0,0,0,738,C-Very Low Risk,7,3,0,77106,105000,105000,0,0,0,0,0,0,14002,0,2,0,1yrs 2mon,2yrs 1mon,2,0
613406,33584,57941,58.85,34,15142,86,1043,31/07/1989,Salaried,24/10/2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
469847,33739,61866,57.06,34,15142,86,1045,06/06/1984,Salaried,28/08/2018,6,864,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,60966,100000,100000,0,0,0,0,0,0,0,0,0,0,0yrs 6mon,0yrs 6mon,0,0
621209,55213,71394,78.72,34,15142,86,1043,11/06/1992,Salaried,25/10/2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
580383,44394,68309,65.88,34,15142,86,1043,03/05/1974,Salaried,15/10/2018,6,864,1,1,0,0,0,0,796,B-Very Low Risk,4,3,0,372880,549434,500552,0,0,0,0,0,0,0,0,1,0,0yrs 11mon,1yrs 3mon,0,0
548347,40394,65368,62.72,34,15142,86,975,01/08/1989,Self employed,29/09/2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
581628,61213,70459,87.99,34,15142,86,990,29/03/1991,Salaried,16/10/2018,6,864,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,1714,0,0,0,1yrs 10mon,3yrs 2mon,0,0
595490,58459,72865,81.25,34,15142,86,1045,25/04/1987,Salaried,21/10/2018,6,864,1,1,0,0,0,0,611,H-Medium Risk,5,4,0,77309,163762,137617,0,0,0,0,0,0,0,0,2,0,2yrs 8mon,6yrs 10mon,0,0
582173,47349,66283,72.42,34,15142,86,1045,25/06/1980,Salaried,16/10/2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
445474,47849,61865,79.2,34,15142,86,1042,01/06/1973,Self employed,17/08/2018,6,864,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
442769,35939,61865,59.81,34,15142,86,1043,01/06/1976,Self employed,16/08/2018,6,864,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1149,0,0,0,0yrs 6mon,0yrs 6mon,0,0
595503,34939,66283,53.56,34,15142,86,1043,05/01/1983,Salaried,21/10/2018,6,864,1,1,0,0,0,0,771,B-Very Low Risk,1,1,0,990091,1000000,1000000,0,0,0,0,0,0,0,0,0,0,0yrs 7mon,0yrs 7mon,0,0
642710,49349,66320,75.39,34,15142,86,1050,28/08/1985,Salaried,30/10/2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
535905,37941,69748,57.35,34,15142,86,1043,05/04/1992,Self employed,25/09/2018,6,864,1,1,0,0,0,0,708,D-Very Low Risk,12,2,0,63097,87490,87490,0,0,0,0,0,0,5389,0,1,0,0yrs 8mon,1yrs 2mon,1,0
469016,46049,61865,77.27,34,15142,86,1043,26/11/1957,Self employed,28/08/2018,6,864,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,3,0,0,0,0,0,0,0,0,0,0,0,7638,0,0,0,3yrs 8mon,6yrs 3mon,0,0
580370,48949,68309,72.61,34,15142,86,1047,21/04/1984,Self employed,15/10/2018,6,864,1,1,0,0,0,0,656,F-Low Risk,11,6,0,90828,375780,375780,0,0,0,0,0,0,0,0,3,0,1yrs 1mon,4yrs 5mon,0,1
453142,50603,61865,83.73,34,15142,86,1044,10/12/1991,Self employed,21/08/2018,6,864,1,1,0,0,0,0,586,I-Medium Risk,5,1,0,0,0,0,0,0,0,0,0,0,4608,0,1,0,1yrs 1mon,2yrs 6mon,0,0
472895,49303,64181,79.46,34,15142,86,1043,01/06/1963,Self employed,29/08/2018,6,864,1,0,0,1,0,0,708,D-Very Low Risk,2,1,0,242336,422571,422571,0,0,0,0,0,0,29,0,0,0,1yrs 3mon,1yrs 11mon,0,0
442584,47849,61865,79.2,34,15142,86,985,26/04/1991,Salaried,16/08/2018,6,864,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,10271,10271,10271,0,0,0,0,0,0,1789,0,1,0,0yrs 0mon,0yrs 0mon,1,1
642460,51303,65783,79.05,34,15142,86,990,01/06/1962,Salaried,30/10/2018,6,864,1,1,0,0,0,0,671,F-Low Risk,8,6,2,1379425,2010458,2010458,0,0,0,0,0,0,0,0,2,0,1yrs 3mon,3yrs 8mon,0,0
613955,39439,68309,58.56,34,15142,86,1043,06/01/1993,Salaried,24/10/2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
595811,52303,66543,79.65,34,15142,86,1044,08/02/1980,Self employed,21/10/2018,6,864,1,0,0,0,1,0,839,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,2950,0,0,0,0yrs 7mon,0yrs 11mon,0,0
508035,47649,65368,73.89,34,15142,86,1043,01/06/1962,Self employed,15/09/2018,6,864,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2yrs 6mon,2yrs 6mon,0,0
498218,55059,65368,87.5,34,15142,86,1047,12/04/1962,Self employed,10/09/2018,6,864,1,1,0,0,0,0,749,C-Very Low Risk,11,4,0,92779,540099,540099,0,0,0,0,0,0,15240,0,1,0,1yrs 10mon,4yrs 10mon,0,0
596385,56481,67320,85,34,15142,86,984,23/11/1970,Self employed,21/10/2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
614241,51603,58478,89.44,34,15142,86,1043,30/07/1994,Self employed,24/10/2018,6,864,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,2685,0,0,0,0yrs 6mon,0yrs 7mon,0,0
500684,49803,65368,79.55,34,15142,86,1045,30/11/1969,Self employed,11/09/2018,6,864,1,1,0,0,0,0,738,C-Very Low Risk,4,2,0,29664,62555,62555,0,0,0,0,0,0,0,0,0,0,1yrs 1mon,1yrs 9mon,0,0
428488,52803,68413,78.93,34,15142,86,1043,01/01/1963,Self employed,08/08/2018,6,864,1,1,0,0,0,0,650,G-Low Risk,4,2,0,482320,830000,830000,0,0,0,0,0,0,11500,0,0,0,2yrs 7mon,5yrs 2mon,0,0
443240,53803,62034,88.66,34,15142,86,1045,01/01/1972,Self employed,17/08/2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
493605,56759,67151,87.86,34,15142,86,984,01/01/1975,Salaried,06/09/2018,6,864,1,0,0,1,0,0,825,A-Very Low Risk,3,0,0,0,0,0,0,0,0,0,0,0,5010,0,0,0,0yrs 9mon,1yrs 3mon,0,0
445734,44645,66168,69.52,34,15142,86,1043,01/10/1962,Salaried,17/08/2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
430203,51803,62165,85.26,34,15142,86,984,05/02/1986,Self employed,09/08/2018,6,864,1,1,0,0,0,0,615,H-Medium Risk,3,0,0,0,0,0,0,0,0,0,0,0,123,0,0,1,0yrs 8mon,0yrs 9mon,0,0
482192,43710,71618,62.83,34,15142,86,1043,20/11/1994,Salaried,31/08/2018,6,864,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
582303,60213,78248,77.96,34,15142,86,1043,01/01/1983,Self employed,16/10/2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
596349,49803,66683,75.73,34,15142,86,1044,01/04/1970,Self employed,21/10/2018,6,864,1,1,0,0,0,0,824,A-Very Low Risk,2,2,0,64,23111,3598,0,0,0,0,0,0,0,0,0,0,9yrs 10mon,13yrs 2mon,0,0
533748,58913,69742,85.89,34,15142,86,1045,16/04/1993,Salaried,25/09/2018,6,864,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1550,0,0,0,0yrs 6mon,0yrs 6mon,1,0
626285,79866,106743,77.29,34,15142,86,1045,05/12/1993,Self employed,26/10/2018,6,864,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,12990,12990,12990,0,0,0,0,0,0,0,0,1,0,0yrs 0mon,0yrs 0mon,0,0
423254,47145,68884,70.41,34,15142,86,1045,01/11/1989,Salaried,06/08/2018,6,864,1,1,0,0,0,0,623,H-Medium Risk,8,5,0,367836,508990,484882,0,0,0,0,0,0,0,0,2,0,0yrs 11mon,1yrs 11mon,0,0
549109,45349,64987,70.78,34,15118,45,990,07/03/1992,Salaried,29/09/2018,6,864,1,1,0,0,0,0,763,B-Very Low Risk,1,1,0,2000,13990,13990,0,0,0,0,0,0,1749,0,0,0,0yrs 7mon,0yrs 7mon,0,0
613856,40994,70459,59.04,34,15142,86,984,01/03/1984,Salaried,24/10/2018,6,864,1,1,0,0,0,0,710,D-Very Low Risk,2,1,0,20000,20000,20000,0,0,0,0,0,0,3786,0,1,0,0yrs 3mon,0yrs 7mon,1,0
535150,54824,65668,84.99,34,15142,86,1043,01/01/1981,Salaried,25/09/2018,6,864,1,1,0,0,0,0,825,A-Very Low Risk,3,0,0,0,0,0,0,0,0,0,0,0,1760,0,0,0,1yrs 7mon,2yrs 1mon,0,0
580109,52303,66393,79.83,34,15142,86,1045,27/06/1993,Salaried,15/10/2018,6,864,1,1,0,0,0,0,700,E-Low Risk,13,5,0,220016,363570,363570,0,0,0,0,0,0,1799,0,3,0,0yrs 10mon,2yrs 11mon,1,1
470026,54671,66068,85,34,15142,86,1044,27/08/1987,Salaried,28/08/2018,6,864,1,1,0,0,0,0,741,C-Very Low Risk,4,3,0,1390803,1407538,1407538,0,0,0,0,0,0,1819,0,3,0,0yrs 3mon,0yrs 7mon,1,0
469448,53203,61865,88.9,34,15142,86,991,01/06/1969,Salaried,28/08/2018,6,864,1,1,0,0,0,0,753,C-Very Low Risk,11,3,0,400,86390,86390,0,0,0,0,0,0,6947,0,0,0,1yrs 1mon,3yrs 3mon,0,0
514354,49803,65368,79.55,34,15142,86,1045,11/04/1986,Self employed,18/09/2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
621299,58613,66520,89.6,34,15142,86,1044,03/09/1977,Self employed,25/10/2018,6,864,1,1,0,0,0,0,300,M-Very High Risk,29,7,14,517787,972600,972600,1,1,0,355631,400000,400000,44629,0,1,0,1yrs 2mon,5yrs 0mon,6,0
504392,51578,58921,89.95,130,20520,45,1051,04/09/1979,Salaried,14/09/2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
613933,44394,61275,73.44,130,18680,45,992,15/09/1993,Salaried,24/10/2018,6,958,1,0,0,1,0,0,691,E-Low Risk,12,3,0,114479,119998,119998,0,0,0,0,0,0,4396,0,2,0,0yrs 8mon,1yrs 6mon,0,0
578848,52078,63845,83.01,130,20520,45,992,17/08/1992,Salaried,15/10/2018,6,958,1,1,0,0,0,0,749,C-Very Low Risk,4,2,0,8033,12389,12389,0,0,0,0,0,0,1352,0,2,0,0yrs 6mon,1yrs 1mon,0,0
603658,46349,63845,73.62,130,20520,45,992,05/07/1985,Self employed,23/10/2018,6,958,1,1,0,0,0,0,623,H-Medium Risk,4,4,0,427126,560152,560152,0,0,0,0,0,0,5625,0,2,1,0yrs 7mon,1yrs 6mon,1,0
595630,51303,66283,78.45,130,15271,86,992,05/09/1970,Self employed,21/10/2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
476894,52578,60328,89.51,130,20520,45,1060,10/08/1980,Self employed,30/08/2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,1,0,0,37000,37000,0,0,0,0,5yrs 0mon,5yrs 0mon,0,1
579137,53303,70458,76.64,130,22275,86,1050,01/06/1969,Self employed,15/10/2018,6,958,1,1,0,0,0,0,749,C-Very Low Risk,3,2,0,515958,576990,576990,0,0,0,0,0,0,0,0,1,0,1yrs 3mon,2yrs 0mon,0,0
440827,48349,64826,77.13,130,16350,120,992,23/08/1965,Self employed,16/08/2018,6,958,1,1,0,0,0,0,749,C-Very Low Risk,3,1,0,5002,11674,11674,0,0,0,0,0,0,2859,0,1,0,0yrs 11mon,1yrs 11mon,0,0
650769,62213,70458,89.41,130,22275,86,996,15/01/1988,Salaried,31/10/2018,6,958,1,1,0,0,0,0,783,B-Very Low Risk,1,1,0,399,50500,50500,0,0,0,0,0,0,1929,0,0,0,5yrs 1mon,5yrs 1mon,0,0
584644,55013,63845,87.71,130,20520,45,995,17/12/1993,Self employed,17/10/2018,6,958,1,1,0,0,0,0,738,C-Very Low Risk,3,2,0,6889,20669,20669,0,0,0,0,0,0,2220,0,2,0,0yrs 6mon,0yrs 11mon,0,0
440590,53303,61307,89.71,130,20520,45,1051,01/01/1983,Salaried,16/08/2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
532939,61083,72303,87.13,130,20520,45,1051,18/10/1979,Self employed,24/09/2018,6,958,1,1,0,0,0,0,793,B-Very Low Risk,2,2,0,6178,44500,44500,1,1,0,28,33000,77758,5416,0,1,0,4yrs 11mon,12yrs 3mon,0,0
579198,46199,65244,71.81,130,20520,45,992,26/08/1974,Self employed,15/10/2018,6,958,1,1,0,0,0,0,728,D-Very Low Risk,6,2,0,9641,12389,12389,0,0,0,0,0,0,0,0,2,0,0yrs 8mon,1yrs 5mon,0,0
488449,53308,71947,76.58,130,22275,86,1063,15/01/1983,Self employed,04/09/2018,6,958,1,1,0,0,0,0,708,D-Very Low Risk,9,1,0,10825,12990,12990,0,0,0,0,0,0,0,0,1,0,1yrs 0mon,1yrs 5mon,0,0
581831,55498,66453,85,130,15196,86,992,03/10/1960,Salaried,16/10/2018,6,958,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,2,2,0,12970,18706,18706,0,0,0,0,0,0,0,0,2,0,0yrs 0mon,0yrs 0mon,0,0
604154,50303,63845,79.88,130,20520,45,992,24/07/1996,Self employed,23/10/2018,6,958,1,0,0,1,0,0,657,F-Low Risk,1,1,0,440465,508500,508500,0,0,0,0,0,0,0,0,0,0,0yrs 8mon,0yrs 8mon,0,0
472909,49194,58965,86.32,130,20520,45,1043,30/12/1970,Salaried,29/08/2018,6,958,1,1,0,0,0,0,752,C-Very Low Risk,7,4,0,39070,148290,148290,0,0,0,0,0,0,8000,0,1,0,1yrs 6mon,3yrs 9mon,0,1
579121,50303,62062,82.18,130,20520,45,1051,30/09/1977,Salaried,15/10/2018,6,958,1,1,0,0,0,0,644,G-Low Risk,13,4,0,38091,124880,124880,0,0,0,0,0,0,3533,0,1,0,0yrs 11mon,2yrs 1mon,0,0
593059,49349,64665,77.32,130,15231,51,992,18/12/1971,Salaried,21/10/2018,6,958,1,1,0,0,0,0,615,H-Medium Risk,4,1,1,327322,370000,370000,0,0,0,0,0,0,8482,0,0,0,1yrs 10mon,4yrs 2mon,0,1
490721,47359,64507,75.96,130,20520,45,1066,12/08/1986,Salaried,05/09/2018,6,958,1,0,0,0,1,0,15,Not Scored: Sufficient History Not Available,3,3,0,808723,812389,812389,0,0,0,0,0,0,0,0,3,0,0yrs 1mon,0yrs 1mon,1,0
612585,57013,71095,81.58,130,15231,51,1067,06/08/1976,Salaried,24/10/2018,6,958,1,0,0,1,0,0,597,I-Medium Risk,1,1,0,26310,59000,59000,0,0,0,0,0,0,0,0,0,0,1yrs 10mon,1yrs 10mon,0,0
538906,52045,62188,86.48,130,15271,86,1067,23/12/1992,Self employed,26/09/2018,6,958,1,1,0,0,0,0,607,H-Medium Risk,13,5,0,1262273,1531462,1531462,0,0,0,0,0,0,10955,0,2,0,1yrs 0mon,2yrs 5mon,0,0
641151,47349,63845,75.18,130,20520,45,990,01/01/1988,Salaried,30/10/2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
617656,52078,66283,79.96,130,15196,86,1051,11/05/1996,Salaried,25/10/2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
447023,52303,62188,86.83,130,15271,86,1066,01/07/1992,Salaried,18/08/2018,6,958,1,1,0,0,0,0,763,B-Very Low Risk,2,1,0,7198,39990,39990,0,0,0,0,0,0,5307,0,0,0,0yrs 10mon,1yrs 3mon,0,0
539128,62307,75247,85,130,15271,86,1065,29/08/1980,Self employed,26/09/2018,6,958,1,1,0,0,0,0,734,D-Very Low Risk,6,3,0,0,91890,91890,0,0,0,0,0,0,0,0,0,0,2yrs 7mon,4yrs 0mon,0,0
562968,50303,65776,77.54,130,15271,86,1050,06/10/1992,Salaried,08/10/2018,6,958,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 11mon,0yrs 11mon,0,0
583430,43394,66064,66.6,130,20520,45,992,07/04/1975,Self employed,16/10/2018,6,958,1,1,0,0,0,0,582,I-Medium Risk,2,1,0,272967,350000,350000,0,0,0,0,0,0,2839,0,0,0,2yrs 2mon,3yrs 8mon,0,1
641142,55354,66283,85,130,15271,86,1045,16/10/1994,Salaried,30/10/2018,6,958,1,1,0,0,0,0,437,K-High Risk,3,1,1,3100,14000,14000,0,0,0,0,0,0,5696,0,0,0,0yrs 8mon,1yrs 3mon,0,1
593087,39439,64665,61.86,130,15231,51,1066,01/06/1961,Self employed,21/10/2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
432461,28529,62188,48.24,130,15196,86,992,26/04/1993,Salaried,11/08/2018,6,958,1,1,0,0,0,0,749,C-Very Low Risk,2,1,0,2484,7209,7209,0,0,0,0,0,0,1274,0,1,0,1yrs 10mon,3yrs 4mon,1,0
613011,53548,101625,53.6,130,15231,51,992,20/08/1996,Salaried,24/10/2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
578097,68512,98205,70.9,130,15231,51,1051,09/09/1989,Salaried,15/10/2018,6,958,1,1,0,0,0,0,597,I-Medium Risk,4,3,0,926639,874091,874091,0,0,0,0,0,0,3761,0,2,0,0yrs 3mon,0yrs 7mon,1,0
614542,58259,68273,86.42,130,15196,86,1051,01/02/1968,Self employed,24/10/2018,6,958,1,0,1,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 11mon,1yrs 11mon,0,0
466746,49563,61865,83.25,130,15196,86,1051,21/02/1985,Self employed,27/08/2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
489539,51134,62188,85,130,15271,86,1051,07/12/1980,Self employed,04/09/2018,6,958,1,1,0,0,0,0,601,H-Medium Risk,1,1,0,603769,690000,690000,0,0,0,0,0,0,6959,0,0,0,6yrs 2mon,6yrs 2mon,1,0
526573,61613,70030,89.96,130,22275,86,1067,10/12/1968,Salaried,21/09/2018,6,958,1,1,0,0,0,0,703,E-Low Risk,4,2,1,511291,700000,700000,0,0,0,0,0,0,0,0,0,0,2yrs 2mon,3yrs 7mon,0,0
582760,53303,66264,81.49,130,20520,45,1050,25/08/1992,Salaried,16/10/2018,6,958,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2yrs 9mon,2yrs 9mon,0,0
451543,50303,61307,84.82,130,20520,45,1045,26/06/1981,Salaried,21/08/2018,6,958,1,1,0,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2yrs 4mon,2yrs 4mon,0,0
435463,55259,64181,88.81,130,15196,86,1020,12/02/1987,Salaried,13/08/2018,6,958,1,1,0,0,0,0,783,B-Very Low Risk,2,2,0,1975729,2070261,2070261,0,0,0,0,0,0,19301,0,0,0,2yrs 6mon,2yrs 6mon,0,0
470459,45175,57873,81.21,130,20520,45,992,07/07/1994,Salaried,28/08/2018,6,958,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 3mon,1yrs 3mon,0,0
613457,56463,70187,81.85,130,15231,51,992,29/06/1989,Salaried,24/10/2018,6,958,1,1,0,0,0,0,743,C-Very Low Risk,2,1,1,124553,150000,150000,0,0,0,0,0,0,2044,0,0,0,0yrs 11mon,1yrs 4mon,0,0
467914,51134,62188,85,130,22275,86,992,01/01/1977,Self employed,28/08/2018,6,958,1,1,0,0,0,0,675,F-Low Risk,1,1,0,115528,0,114000,0,0,0,0,0,0,114000,0,1,0,0yrs 3mon,0yrs 3mon,0,0
640798,54303,66288,82.97,130,22275,86,992,01/10/1971,Self employed,30/10/2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
474181,43444,62188,72.36,130,22275,86,992,01/01/1978,Self employed,29/08/2018,6,958,1,1,0,0,0,0,755,C-Very Low Risk,5,3,0,287941,408000,310564,0,0,0,0,0,0,0,0,1,0,1yrs 1mon,3yrs 1mon,0,0
580940,49349,70418,71,130,15196,86,978,01/01/1992,Salaried,15/10/2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
455735,54013,66367,84.38,130,15196,86,1050,01/06/1967,Self employed,22/08/2018,6,958,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,1998,0,0,0,0yrs 7mon,0yrs 9mon,0,0
468074,49293,61307,83.19,130,20520,45,974,26/06/1984,Salaried,28/08/2018,6,958,1,1,0,0,0,0,738,C-Very Low Risk,6,3,0,23366,69780,69780,0,0,0,0,0,0,5478,0,0,0,1yrs 3mon,3yrs 1mon,0,0
616305,53078,66283,81.47,130,15196,86,992,15/07/1986,Salaried,25/10/2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
447543,52303,62188,86.83,130,22275,86,992,01/01/1985,Salaried,18/08/2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
614569,53078,68310,79.05,130,15196,86,1066,01/01/1974,Salaried,24/10/2018,6,958,1,1,0,0,0,0,753,C-Very Low Risk,3,3,0,96347,244354,130747,0,0,0,0,0,0,0,0,1,0,0yrs 7mon,1yrs 0mon,0,0
579487,57259,68606,84.54,130,20520,45,992,01/01/1977,Self employed,15/10/2018,6,958,1,1,0,0,0,0,300,M-Very High Risk,2,1,1,53067,69900,69900,0,0,0,0,0,0,0,0,0,0,10yrs 3mon,11yrs 11mon,0,0
601951,50303,63845,79.88,130,20520,45,992,10/02/1994,Self employed,22/10/2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
561902,41394,65776,63.85,130,15271,86,995,01/06/1967,Self employed,08/10/2018,6,958,1,0,0,1,0,0,717,D-Very Low Risk,2,1,0,1742,46000,46000,0,0,0,0,0,0,0,0,0,0,3yrs 0mon,3yrs 1mon,0,0
